Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
19,1,0,504,1,10,3,3,1,0,96,2,1,6,2,2,6148,1,1,25,4,2,0,1,2,4,1,1,0,0
29,0,2,1010,1,1,3,1,1,0,97,3,1,6,4,0,5598,1,0,15,3,1,3,3,5,3,3,2,1,2
54,0,2,685,1,3,3,1,4,1,85,3,4,5,4,1,23474,3,0,14,3,1,0,36,2,3,10,9,0,9
31,0,2,1332,1,11,2,3,3,1,80,3,2,0,1,1,17089,1,1,12,3,4,0,6,2,2,6,5,0,1
31,0,2,1062,1,24,3,3,3,0,96,2,2,0,1,2,17198,1,0,19,3,2,0,10,2,3,10,9,1,8
59,0,2,326,2,3,3,1,3,0,48,2,2,7,4,2,16490,5,0,17,3,4,0,13,2,3,6,1,0,5
43,0,2,920,1,3,3,1,3,1,96,1,5,5,4,1,18625,3,0,14,3,2,1,25,2,3,8,7,0,7
49,0,2,1098,1,4,2,3,1,1,85,2,5,3,3,1,12124,2,0,13,3,3,1,23,2,4,1,0,0,0
36,0,1,469,1,3,3,5,3,1,46,3,1,6,2,1,9256,1,0,12,3,3,0,12,2,2,11,10,0,7
48,0,2,969,1,2,2,5,4,1,76,4,1,2,2,2,16620,5,0,11,3,3,0,7,4,2,1,0,0,0
27,0,2,1167,1,4,2,1,1,1,76,3,1,6,3,0,3208,1,0,11,3,2,3,5,2,3,5,3,0,3
29,0,2,1329,1,7,3,1,3,1,82,3,2,0,4,0,4204,1,1,11,3,2,2,6,2,3,6,0,1,0
48,0,2,715,1,1,3,1,4,1,76,2,5,5,4,2,8733,6,0,12,3,3,0,25,3,4,1,0,0,0
29,0,2,694,1,1,3,1,4,0,87,2,4,5,4,0,3423,3,0,14,3,2,2,9,2,2,7,7,1,7
34,0,2,1320,1,20,3,5,3,0,89,4,1,6,3,1,21643,0,0,17,3,4,0,2,5,2,1,0,0,0
44,0,2,1099,2,5,3,2,2,1,88,3,5,3,2,1,8751,7,0,11,3,3,1,26,5,3,22,9,3,10
33,0,2,536,2,10,5,2,4,1,82,4,3,7,3,0,21708,0,1,14,3,4,2,10,3,3,9,8,0,8
19,0,2,265,1,25,3,1,2,0,57,4,1,6,4,2,21221,1,1,12,3,4,0,1,2,3,1,0,0,1
23,0,2,373,1,1,2,1,4,1,47,3,1,6,3,1,16901,1,0,22,4,4,1,1,2,3,1,0,0,1
25,1,1,599,2,24,1,1,3,1,73,1,1,8,4,2,8040,1,1,14,3,4,0,1,4,3,1,0,1,0
26,0,2,583,1,4,2,1,3,1,53,3,1,6,4,2,9973,1,1,20,4,2,0,8,2,2,8,5,2,2
45,1,2,1449,2,2,3,2,1,0,94,1,5,3,2,2,2493,2,1,16,3,1,0,26,2,3,24,10,1,11
55,0,0,177,1,8,1,3,4,1,37,2,4,0,2,0,25592,1,1,15,3,4,1,34,3,3,33,9,15,0
21,1,1,251,1,10,2,1,1,0,45,2,1,2,3,2,25308,1,0,20,4,3,0,2,2,1,2,2,2,2
46,0,2,168,2,4,2,2,4,0,33,2,5,3,2,1,9946,2,0,14,3,3,1,26,2,3,11,4,0,8
34,0,2,131,2,2,3,2,3,0,86,3,2,7,1,2,6039,0,1,12,3,4,0,4,3,3,3,2,0,2
51,0,1,237,2,9,3,1,4,1,83,3,5,3,2,0,19196,4,1,24,4,1,1,31,5,2,29,10,11,10
59,0,2,1429,1,18,4,3,4,1,67,3,3,4,4,2,20002,6,0,12,3,4,0,25,6,2,9,7,5,4
34,0,1,135,1,19,3,3,3,0,46,3,2,2,2,0,22534,4,0,13,3,3,2,15,2,4,11,8,5,10
28,0,1,791,1,1,4,3,4,1,44,3,1,2,3,2,6842,0,1,11,3,3,0,5,2,2,4,2,0,2
44,0,2,1199,1,4,2,1,3,1,92,4,5,3,1,0,17477,1,0,14,3,4,2,26,4,2,25,9,14,13
34,0,1,648,0,11,3,1,3,1,56,2,2,1,2,1,21833,4,0,11,3,4,2,14,5,4,10,9,1,8
35,0,2,735,1,6,1,1,3,1,66,3,1,6,3,1,6020,0,1,14,3,4,0,4,3,3,3,2,2,2
42,0,2,603,1,7,4,3,2,0,78,4,2,6,2,1,5628,6,1,16,3,4,0,18,2,3,1,0,0,0
43,0,2,531,2,4,4,2,4,0,56,2,3,7,4,2,20364,3,0,14,3,4,0,23,3,4,21,7,15,17
36,0,2,429,1,2,4,1,3,0,53,3,2,4,2,2,2323,9,1,11,3,4,0,18,2,3,16,14,5,12
44,1,2,621,1,15,3,3,1,0,73,3,3,0,4,1,14075,1,0,11,3,4,1,10,2,3,10,7,0,5
28,0,1,193,1,2,3,1,4,1,52,2,1,2,4,1,14222,1,1,12,3,2,1,2,2,3,2,2,2,2
51,0,1,968,1,6,2,3,2,0,40,2,1,2,3,2,4257,0,0,14,3,2,0,8,6,2,7,0,7,7
30,0,0,879,1,9,2,3,3,0,72,3,2,4,3,2,12858,7,1,18,3,3,0,10,3,3,8,4,1,7
29,1,2,806,1,7,3,5,2,0,39,3,1,2,3,0,17285,3,1,13,3,1,2,10,2,3,7,7,7,7
28,0,2,640,1,1,3,5,4,1,84,3,1,6,1,2,4732,2,0,11,3,2,0,5,2,2,3,2,1,2
25,0,2,266,1,1,3,3,4,0,40,3,1,6,2,2,18830,1,0,18,3,4,0,2,3,2,2,2,2,1
32,0,2,604,2,8,3,3,3,1,56,4,2,7,4,1,11693,1,0,15,3,3,2,10,4,4,10,7,0,8
45,0,1,364,1,25,3,3,2,0,83,3,5,3,2,2,13035,3,0,22,4,3,0,22,4,3,0,0,0,0
39,0,2,412,1,13,4,3,3,0,94,2,4,3,2,0,17334,6,1,13,3,4,2,21,4,3,19,9,15,2
58,0,2,848,1,23,4,1,1,1,88,3,1,6,3,0,26076,1,0,12,3,4,2,2,3,3,2,2,2,2
32,1,2,1089,1,7,2,1,4,1,79,3,2,2,3,1,22845,1,0,18,3,1,1,10,3,3,10,4,1,1
39,1,2,360,1,23,3,3,3,1,93,3,1,6,1,2,22154,0,0,13,3,1,0,6,2,3,5,2,0,3
30,0,2,1138,1,6,3,5,1,0,48,2,2,2,4,1,23631,0,0,12,3,1,1,10,6,3,9,2,6,7
36,0,2,325,1,10,4,5,4,0,63,3,3,0,3,1,5747,3,0,12,3,1,0,10,0,3,7,7,1,7
46,0,2,991,0,1,2,1,4,0,44,3,1,1,1,2,22957,6,0,12,3,3,0,10,3,4,7,6,5,7
28,0,0,1476,1,1,3,1,3,0,55,1,2,2,4,1,16392,0,0,11,3,1,3,10,6,3,9,8,7,5
50,0,2,1322,1,28,3,1,4,0,43,3,4,5,1,1,22422,4,1,11,3,2,0,25,2,3,3,2,1,2
40,1,2,299,2,25,4,2,4,1,57,2,3,7,2,2,17235,2,1,12,3,3,0,9,2,3,5,4,1,0
52,1,2,1030,2,5,3,1,2,1,64,3,3,7,2,2,21534,9,1,19,3,3,0,10,2,2,8,7,7,7
30,0,2,634,1,17,4,3,2,0,95,3,3,3,1,1,25927,1,1,23,4,4,2,9,2,3,9,1,0,8
39,0,2,524,1,18,2,1,1,1,32,3,2,4,3,2,13352,0,0,11,3,1,0,9,6,3,8,7,1,7
31,0,0,587,2,2,4,1,4,0,57,3,3,7,3,0,8935,1,1,19,3,1,1,10,5,2,10,8,9,6
41,0,0,256,2,10,2,3,3,1,40,1,2,7,2,2,22074,1,0,13,3,1,0,19,4,3,19,2,11,9
31,1,1,1060,2,1,3,1,4,0,54,3,1,8,2,2,8319,1,1,11,3,1,0,3,2,4,3,2,2,2
44,1,2,935,1,3,3,1,1,1,89,3,1,2,1,1,14669,4,0,12,3,3,0,10,4,4,3,2,1,2
42,0,0,495,1,2,1,1,3,1,37,3,4,3,3,1,26582,0,1,13,3,4,0,21,3,2,20,8,2,10
55,0,2,282,1,2,2,3,4,0,58,1,5,3,3,1,6992,4,0,14,3,4,1,23,5,3,19,9,9,11
56,0,2,206,0,8,4,1,4,1,99,3,5,3,2,2,4022,6,0,14,3,1,0,36,4,3,7,3,7,7
40,0,0,458,1,16,2,1,3,1,74,3,1,6,3,0,8532,9,0,16,3,2,1,6,0,3,4,2,0,0
34,0,2,943,1,9,3,1,4,1,86,3,3,0,4,0,5494,0,0,11,3,4,1,10,0,2,9,7,1,6
40,0,2,523,1,2,3,1,3,1,98,3,2,6,4,2,22455,1,0,13,3,3,0,9,4,3,9,8,8,8
41,0,1,1018,2,1,3,2,3,0,66,3,2,7,1,0,4297,0,0,17,3,4,1,10,2,3,9,3,1,7
35,0,1,482,1,4,4,1,3,1,87,3,2,6,3,2,2690,1,1,11,3,2,0,9,3,3,9,6,1,1
51,0,2,770,0,5,3,1,3,1,84,3,4,3,2,0,17588,1,1,11,3,2,1,33,2,3,33,9,0,10
38,0,2,1009,2,2,2,1,2,0,31,3,2,7,1,0,19461,3,0,15,3,4,1,11,3,3,7,7,1,7
34,0,2,507,2,15,2,3,3,0,66,3,2,7,1,2,23553,1,0,12,3,4,0,10,6,4,10,8,9,6
25,0,2,882,1,19,1,3,4,1,67,3,1,2,4,1,9075,3,0,11,3,3,3,7,6,2,3,2,1,2
58,1,2,601,1,7,4,3,3,0,53,2,3,4,1,1,12023,7,1,14,3,4,0,31,0,2,10,9,5,9
40,0,2,329,1,1,4,1,2,1,88,3,1,2,2,1,6762,3,0,22,4,3,1,7,3,3,4,2,0,3
36,0,1,607,2,7,3,2,1,0,83,4,2,7,1,1,2261,2,0,16,3,4,1,17,2,2,15,7,6,13
48,0,2,855,1,4,3,1,4,1,54,3,3,4,4,2,18706,1,0,11,3,3,0,11,2,3,10,9,0,8
27,0,2,1291,2,11,3,3,3,0,98,4,1,8,4,1,6527,8,0,14,3,2,1,5,4,3,1,0,0,0
51,0,2,1405,1,11,2,5,4,0,82,2,4,4,2,2,24439,3,0,16,3,2,0,29,1,2,5,2,0,3
18,0,0,1124,1,1,3,1,4,0,97,3,1,2,4,2,19305,1,0,15,3,3,0,0,5,4,0,0,0,0
35,0,2,817,1,1,3,3,4,0,60,2,2,2,4,1,10846,0,0,12,3,2,1,10,0,3,9,7,0,0
27,0,1,793,2,2,1,1,4,1,43,1,2,7,4,2,20392,3,0,20,4,2,0,8,3,3,6,2,0,0
55,1,2,267,2,13,4,2,1,1,85,4,4,7,3,2,9277,6,1,17,3,3,0,24,2,2,19,7,3,8
56,0,2,1369,1,23,3,1,4,1,68,3,4,4,2,1,18235,4,1,12,3,1,1,33,0,3,19,16,15,9
34,0,0,999,1,26,1,5,1,0,92,2,1,6,3,0,15891,1,0,20,4,3,3,5,2,3,5,4,0,0
40,0,2,1202,1,2,1,3,2,0,89,4,2,0,3,0,13888,5,0,20,4,2,3,15,0,3,12,11,11,8
34,0,2,285,1,29,3,3,2,1,86,3,2,2,3,1,17491,4,0,13,3,1,2,10,1,3,8,7,7,7
31,1,1,703,2,2,3,1,3,0,90,2,1,8,4,2,11882,7,0,14,3,3,0,3,3,4,1,0,0,0
35,1,1,662,2,18,4,2,4,0,67,3,2,7,3,1,23288,0,1,18,3,3,1,5,0,2,4,2,3,2
38,0,1,693,1,7,3,1,4,1,57,4,1,6,3,0,15748,1,0,11,3,4,3,4,2,3,4,2,0,3
34,0,2,404,1,2,4,5,3,0,98,3,2,0,4,2,6163,1,0,11,3,4,0,14,2,4,14,11,4,11
28,0,2,736,2,26,3,1,3,1,48,2,2,7,1,1,24232,1,0,11,3,3,1,5,0,3,5,3,0,4
31,1,2,330,1,22,4,3,4,1,98,3,2,4,3,1,21057,1,1,15,3,4,2,10,3,2,10,2,6,7
39,0,2,1498,2,21,4,1,1,1,44,2,2,7,4,1,3567,3,1,12,3,4,2,8,2,4,5,4,1,4
51,0,1,541,2,2,3,2,2,1,52,3,3,7,2,1,15395,2,0,11,3,2,0,14,5,3,4,2,3,2
41,0,1,1200,1,22,3,1,4,0,75,3,2,6,4,0,13953,3,1,14,3,1,2,12,4,2,6,2,3,3
37,0,2,1439,1,4,1,1,3,1,54,3,1,6,3,1,5182,7,1,15,3,4,0,8,2,3,6,4,1,3
33,0,1,1111,2,5,1,1,2,1,61,3,2,7,4,1,19293,6,0,13,3,1,0,8,2,4,5,4,1,2
32,0,2,499,2,2,1,2,3,1,36,3,2,7,2,1,20497,0,1,13,3,1,3,4,3,2,3,2,1,2
39,0,0,1485,1,25,2,1,3,1,71,3,3,0,3,1,3449,3,0,21,4,2,1,13,2,3,6,4,0,5
25,0,2,1372,2,18,1,1,1,1,93,4,2,7,3,1,12477,2,0,11,3,2,0,6,3,2,3,2,1,2
52,0,1,322,1,28,2,3,4,0,59,4,4,4,3,1,9731,2,1,11,3,2,1,24,3,2,5,3,0,2
43,0,2,930,1,6,3,3,1,0,73,2,2,6,3,2,20003,1,1,14,3,1,0,20,3,1,20,7,1,8
27,0,2,205,2,10,3,2,4,0,98,2,2,7,4,1,7100,1,1,11,3,4,0,6,3,3,6,2,4,4
27,1,2,135,1,17,4,1,4,0,51,3,1,6,3,2,25681,1,1,13,3,4,0,8,2,3,8,2,7,7
26,0,2,683,1,2,1,3,1,1,36,2,1,6,4,2,4050,0,0,12,3,4,0,5,2,3,4,3,1,1
42,0,2,1147,0,10,3,0,3,0,31,3,4,3,1,1,16616,0,0,14,3,3,1,21,5,3,20,7,0,9
52,0,2,258,1,8,4,4,3,0,54,3,1,2,1,1,17363,9,0,13,3,3,0,12,2,1,5,4,0,4
37,0,2,1462,1,11,3,3,1,0,94,3,1,2,3,2,19106,4,0,18,3,1,0,8,6,3,3,2,0,2
35,0,1,200,1,18,2,1,3,1,60,3,3,4,4,2,19944,2,0,11,3,3,0,10,2,3,2,2,2,2
25,0,2,949,1,1,3,5,1,1,81,3,1,2,4,1,4910,4,0,11,3,2,1,7,2,2,3,2,0,2
26,0,2,652,1,7,3,4,3,1,100,4,1,2,1,2,23577,0,0,12,3,4,0,8,2,3,7,7,0,7
29,0,2,332,0,17,3,4,2,1,51,2,3,1,1,2,9769,1,0,13,3,1,0,10,3,2,10,9,0,9
49,1,1,1475,1,28,2,1,1,1,97,2,2,2,1,2,22710,3,0,20,4,1,0,20,2,3,4,3,1,3
29,1,1,337,1,14,1,4,3,0,84,3,3,0,4,2,22930,0,1,12,3,1,0,9,1,3,8,7,7,7
54,0,2,971,1,1,3,3,4,0,54,3,4,5,4,2,5652,6,0,19,3,4,0,29,3,2,20,7,12,7
58,0,2,1055,1,1,3,3,4,0,76,3,5,5,1,1,22456,3,1,21,4,3,1,32,3,3,9,8,1,5
55,0,2,1136,1,1,4,3,2,1,81,4,4,5,4,0,12414,2,0,13,3,4,2,31,4,4,7,7,0,0
36,0,2,1174,2,3,4,2,1,0,99,3,2,7,2,2,20763,3,1,16,3,4,0,15,3,3,5,4,0,1
31,1,1,667,2,1,4,1,2,0,50,1,1,8,3,2,16154,1,0,12,3,2,0,1,3,3,1,0,0,0
30,0,2,855,2,7,4,2,4,0,73,3,2,7,1,0,12761,7,0,14,3,2,2,8,3,3,3,2,0,2
31,0,2,182,1,8,5,1,1,0,93,3,4,5,2,2,8847,3,0,11,3,3,0,9,3,4,3,2,1,0
34,0,1,560,1,1,4,4,4,1,91,3,1,6,1,0,20284,5,0,14,3,3,2,10,2,3,4,3,1,3
31,1,2,202,1,8,3,1,1,0,34,2,1,6,2,2,22262,1,0,12,3,3,0,1,3,4,1,0,0,0
27,0,2,1377,1,11,1,1,2,1,91,3,1,2,1,1,7679,0,0,14,3,2,0,6,3,4,5,0,1,4
36,0,2,172,1,4,4,1,1,1,37,2,2,2,4,2,22604,1,0,16,3,3,0,10,2,2,10,4,1,8
36,0,2,329,2,16,4,2,3,0,98,2,2,7,1,1,13494,4,0,13,3,1,2,11,3,2,3,2,0,2
47,0,2,465,1,1,3,5,1,1,74,3,1,6,4,1,10205,7,0,12,3,3,1,17,2,2,6,5,1,2
25,1,2,383,2,9,2,1,1,1,68,2,1,8,1,1,15182,3,0,12,3,1,0,6,2,3,3,2,2,2
37,0,0,1413,1,5,2,5,3,1,84,4,1,2,3,2,25470,0,0,14,3,1,0,7,2,1,6,5,1,3
56,0,2,1255,1,1,2,1,1,0,90,3,1,6,1,1,10494,2,0,22,4,4,1,5,3,4,3,2,1,0
47,0,2,359,1,2,4,3,1,0,82,3,4,5,3,1,26703,3,0,19,3,2,2,26,2,4,20,17,5,6
24,0,2,1476,2,4,1,3,4,0,42,3,2,7,3,1,15211,1,1,12,3,3,2,5,3,3,5,4,0,3
32,0,2,601,2,7,5,2,4,1,97,3,2,7,4,1,23343,4,0,12,3,3,1,7,3,2,4,3,0,3
34,0,2,401,1,1,3,1,4,0,86,2,1,2,2,1,3708,5,0,17,3,1,1,7,2,2,5,4,0,2
41,0,2,1283,1,5,5,3,2,1,90,4,1,6,3,1,5561,2,1,12,3,1,0,7,5,2,4,2,0,3
40,0,0,663,1,9,4,4,3,1,81,3,2,2,3,0,23099,3,0,11,3,3,2,11,2,4,8,7,0,7
31,0,2,326,2,8,2,1,1,1,31,3,3,7,4,0,8386,1,0,18,3,1,1,13,5,3,13,7,9,9
46,1,2,377,2,9,3,2,1,1,52,3,3,7,4,0,15986,4,0,11,3,1,1,28,1,4,7,7,4,3
39,1,0,592,1,2,3,1,1,0,54,2,1,2,1,2,17181,2,1,23,4,2,0,11,2,4,1,0,0,0
31,1,1,1445,1,1,5,1,3,0,100,4,3,4,2,2,8931,1,0,11,3,1,0,10,2,3,10,8,4,7
45,0,2,1038,1,20,3,3,2,1,95,1,3,0,1,0,19863,2,1,18,3,2,1,24,2,3,7,7,0,7
31,0,2,1398,0,8,2,3,4,0,96,4,1,1,2,2,24609,9,0,18,3,4,0,8,3,3,3,2,0,2
31,1,1,523,1,2,3,1,2,1,94,3,1,2,4,1,21081,6,1,13,3,3,1,7,2,1,2,2,2,2
45,0,2,1448,1,29,3,5,2,1,55,3,3,4,4,1,14720,4,1,18,3,4,2,10,4,4,3,1,1,2
48,0,2,1221,2,7,3,2,3,1,96,3,2,7,1,0,24795,4,0,11,3,1,3,15,3,3,2,2,2,2
34,1,2,1107,0,9,4,5,1,0,52,3,1,1,3,1,3072,1,0,15,3,4,0,2,0,3,2,2,2,2
40,0,0,218,1,8,1,3,4,1,55,2,3,5,2,0,25178,2,0,11,3,3,1,16,5,3,9,8,4,8
28,0,2,866,2,5,3,3,4,1,84,3,2,7,1,2,23490,0,0,18,3,4,0,6,4,3,5,4,1,3
44,0,0,981,1,5,3,1,3,1,90,2,1,2,3,2,7973,3,0,14,3,4,0,7,5,3,5,2,0,3
53,0,2,447,1,2,3,3,4,1,39,4,4,5,2,2,19764,4,0,12,3,2,0,35,2,2,9,8,8,8
49,0,2,1495,1,5,4,5,1,1,96,3,2,0,3,1,21534,2,0,14,3,2,1,20,0,2,3,2,1,2
40,0,2,896,1,2,3,3,3,1,68,3,1,6,3,0,8045,2,0,14,3,3,1,8,3,4,3,1,1,2
44,0,2,1467,1,20,3,1,4,1,49,3,1,6,2,2,21158,1,0,13,3,3,0,6,3,2,5,2,1,3
33,0,1,430,2,7,3,3,4,1,54,3,2,7,1,1,17456,0,0,14,3,1,2,5,2,3,4,3,0,3
34,0,2,1326,2,3,3,4,4,1,81,1,2,7,1,2,15891,3,0,18,3,4,0,15,2,3,13,9,3,12
30,0,2,1358,2,16,1,1,4,1,96,3,2,7,3,1,2939,8,0,15,3,3,2,4,2,2,2,1,2,2
42,0,1,748,1,9,2,3,1,0,74,3,1,2,4,2,16458,1,0,13,3,3,0,12,3,3,12,9,5,8
44,0,1,383,2,1,5,2,1,0,79,3,2,7,3,1,9282,7,0,12,3,3,1,11,4,2,1,0,0,0
30,0,0,990,1,7,3,5,3,1,64,3,1,6,3,0,7152,1,0,13,3,2,2,1,2,2,1,0,0,0
57,0,2,405,1,1,2,1,2,1,93,4,2,6,3,1,2721,0,0,24,4,1,1,13,2,2,12,9,2,8
49,0,2,1490,1,7,4,1,3,1,35,3,3,0,2,0,20948,3,0,14,3,2,2,29,3,3,8,7,0,7
34,0,1,829,1,15,3,3,2,1,71,3,4,5,1,0,11929,7,0,14,3,4,2,16,3,2,14,8,6,9
28,1,1,1496,2,1,3,5,1,1,92,3,1,8,3,1,15747,3,0,15,3,4,1,5,3,4,3,2,1,2
29,1,1,115,2,13,3,5,1,0,51,3,2,7,2,2,17485,5,0,11,3,1,0,7,4,1,5,3,0,0
34,1,2,790,2,24,4,3,1,0,40,2,2,7,2,2,7815,0,1,23,4,3,0,16,2,4,15,9,10,10
35,0,2,660,2,7,1,1,4,1,76,3,1,8,3,1,16192,1,0,13,3,1,1,1,3,3,1,0,0,0
24,1,1,381,1,9,3,3,2,1,89,3,1,2,1,2,16998,2,1,11,3,3,0,4,2,2,0,0,0,0
24,0,0,830,2,13,2,1,4,0,78,3,1,8,2,1,7103,1,0,13,3,3,1,1,2,3,1,0,0,0
44,0,1,1193,1,2,1,3,2,1,86,3,3,4,3,2,19719,5,1,18,3,2,0,16,2,2,2,2,2,2
29,0,2,1246,2,19,3,1,3,1,77,2,2,7,3,0,23757,1,0,14,3,3,2,10,3,3,10,7,0,4
30,0,2,330,0,1,3,1,3,1,46,3,1,1,3,0,15428,0,0,21,4,1,1,6,3,4,5,3,1,3
55,0,2,1229,1,4,4,1,4,1,30,3,2,0,3,1,16143,0,1,16,3,2,0,4,2,3,3,2,1,2
33,0,2,1099,1,4,4,3,1,0,82,2,1,2,2,1,8192,8,0,11,3,4,0,8,5,3,5,4,0,2
47,0,2,571,2,14,3,3,3,0,78,3,2,7,3,1,24200,3,1,17,3,3,1,11,4,2,5,4,1,2
28,1,1,289,1,2,2,3,3,1,38,2,1,2,1,2,5355,7,0,11,3,3,0,8,2,2,0,0,0,0
28,0,2,1423,1,1,3,1,1,1,72,2,1,6,3,0,12530,1,0,14,3,4,1,1,2,1,1,0,0,0
28,0,1,467,2,7,3,1,3,1,55,3,2,7,1,2,11827,0,0,14,3,4,0,5,5,3,4,2,1,3
49,0,2,271,1,3,2,3,3,0,43,2,2,2,1,1,23070,4,0,25,4,1,1,10,3,3,3,2,1,2
29,0,1,410,1,2,1,1,4,0,97,3,1,2,2,1,4668,0,0,13,3,3,3,4,3,3,3,2,0,2
28,0,2,1083,1,29,1,1,3,1,96,1,2,4,2,1,3173,1,0,14,3,2,2,8,2,2,8,6,1,7
33,0,2,516,1,8,5,1,4,1,69,3,2,0,3,2,22049,2,1,17,3,1,0,14,6,3,0,0,0,0
32,0,2,495,1,10,3,3,3,1,64,3,3,3,4,2,21072,2,0,25,4,2,0,10,5,4,5,2,0,0
54,0,1,1050,1,11,4,3,2,0,87,3,4,3,4,0,24456,3,0,20,4,1,1,26,2,3,14,9,1,12
29,1,2,224,1,1,4,5,1,1,100,2,1,6,1,2,7568,6,0,13,3,3,0,11,2,1,9,7,0,7
44,0,2,136,1,28,3,1,4,1,32,3,4,5,1,1,22074,3,0,13,3,3,1,24,1,4,20,6,14,17
39,0,2,1089,1,6,3,1,2,0,32,3,3,4,2,2,9150,4,0,18,3,4,0,9,3,3,2,0,2,2
46,0,2,228,2,3,3,1,3,0,51,3,4,3,2,1,11380,8,0,12,3,4,1,23,2,4,13,12,5,1
35,0,2,1029,1,16,3,1,4,0,91,2,3,0,2,2,21195,1,0,19,3,4,0,11,3,1,11,8,3,3
23,0,2,507,1,20,1,1,1,1,97,3,2,2,3,2,24812,0,0,14,3,2,0,5,2,3,4,3,1,2
40,1,2,676,1,9,4,1,4,1,86,3,1,2,1,2,21831,3,0,14,3,2,0,15,3,1,5,4,1,0
34,0,2,971,2,1,3,5,4,1,64,2,3,7,3,1,12288,1,1,14,3,4,0,10,3,3,10,9,8,6
31,1,1,561,1,3,3,1,4,0,33,3,1,6,3,2,4156,1,0,12,3,1,0,7,2,1,7,2,7,7
50,0,1,333,1,22,5,3,3,1,88,1,4,5,4,2,24450,1,1,13,3,4,0,32,2,3,32,6,13,9
34,0,2,1440,2,7,2,5,2,1,55,3,1,8,3,1,4944,0,1,25,4,2,1,12,4,3,11,10,5,7
42,0,2,1210,1,2,3,3,3,1,68,2,1,2,2,1,24052,4,0,14,3,2,1,4,3,3,1,0,0,0
37,0,2,674,1,13,3,3,1,1,47,3,2,6,4,1,3031,1,0,17,3,1,0,10,2,3,10,8,3,7
29,0,2,441,1,8,1,4,3,0,39,1,2,0,1,1,7288,3,0,13,3,3,1,9,3,3,7,7,0,7
33,0,2,575,1,25,3,1,4,1,44,2,2,4,2,2,24152,1,0,13,3,4,0,5,2,3,5,3,0,2
45,0,2,950,1,28,3,5,4,1,97,3,1,6,4,1,4585,4,0,20,4,4,1,8,3,3,5,4,0,3
42,0,1,288,1,2,3,1,4,1,40,3,3,0,4,1,18611,2,1,14,3,3,1,24,3,1,20,8,13,9
40,0,2,1342,2,9,2,3,1,1,47,3,2,7,1,1,19345,0,0,12,3,4,0,9,5,4,8,4,7,1
33,0,2,589,1,28,4,1,2,1,79,3,2,2,3,1,22949,1,1,12,3,2,1,15,3,3,15,14,5,7
40,0,2,898,0,6,2,3,3,1,38,3,4,3,4,2,17381,1,1,21,4,4,0,21,2,3,21,7,7,7
24,0,2,350,1,21,2,5,3,1,57,2,1,2,1,0,10036,0,0,14,3,2,3,2,3,3,1,1,0,0
40,0,0,1142,1,8,2,1,4,1,72,3,2,0,4,0,8841,3,1,18,3,3,0,8,2,3,2,2,2,2
45,0,2,538,1,1,4,5,1,1,66,3,3,0,2,0,20933,1,0,12,3,1,3,10,4,3,10,8,7,7
35,0,2,1402,2,28,4,1,2,0,98,2,1,8,3,1,26204,0,0,23,4,1,2,6,5,3,5,3,4,2
32,0,2,824,1,5,2,1,4,0,67,2,2,6,2,1,15624,3,0,12,3,1,1,12,2,3,7,1,2,5
36,0,2,1157,2,2,4,1,3,1,70,3,1,8,4,2,17001,3,1,21,4,4,0,7,3,2,3,2,1,2
48,0,2,492,2,16,4,1,3,0,96,3,2,7,3,0,13693,8,0,14,3,3,1,18,2,3,8,7,7,7
29,0,2,598,1,9,3,1,3,1,91,4,1,6,3,1,22376,6,0,18,3,1,2,5,2,2,1,0,0,0
33,0,2,1242,2,8,4,1,1,1,46,3,2,7,1,1,10589,2,0,13,3,4,1,8,6,1,2,2,2,2
30,1,2,740,2,1,3,1,2,1,64,2,2,7,1,1,5323,1,0,11,3,4,1,10,4,3,10,8,6,7
38,0,1,888,0,10,4,0,3,1,71,3,2,1,3,1,14814,3,0,11,3,3,0,10,2,3,6,3,1,2
35,0,2,992,1,1,3,3,4,1,68,2,1,2,1,2,21731,1,0,19,3,2,0,3,3,3,3,0,1,2
30,0,2,1288,2,29,4,5,3,1,33,3,3,7,2,1,17799,3,0,12,3,2,1,9,3,3,4,2,1,3
35,1,2,104,1,2,3,1,1,0,69,3,1,2,1,0,26619,1,1,12,3,4,1,1,2,3,1,0,0,0
53,1,2,607,1,2,5,5,3,0,78,2,3,4,4,1,14618,0,0,16,3,2,1,34,4,3,33,7,1,9
38,1,2,903,1,2,3,3,3,1,81,3,2,4,2,1,7653,4,0,11,3,1,2,7,2,3,5,2,1,4
32,0,0,1200,1,1,4,5,4,1,62,3,2,6,1,1,25174,4,0,14,3,2,1,9,3,2,6,5,1,2
48,0,2,1108,1,15,4,4,3,0,65,3,1,6,1,1,16530,8,0,12,3,4,1,10,3,2,8,2,7,6
34,0,2,479,1,7,4,3,1,1,35,3,1,6,4,2,22061,1,0,13,3,3,0,1,4,1,1,0,0,0
